year,state,state_po,office,district,stage,special,candidate,party_detailed,party_simplified,candidatevotes,totalvotes
2018,MINNESOTA,MN,US SENATE,statewide,gen,TRUE,JERRY TROOIEN,UNAFFILIATED,OTHER,24324,2587356
2018,MINNESOTA,MN,US SENATE,statewide,gen,TRUE,NA,NA,OTHER,1101,2587356
2018,MISSISSIPPI,MS,US SENATE,statewide,gen,FALSE,DAVID BARIA,DEMOCRAT,DEMOCRAT,369567,936215
2018,MISSISSIPPI,MS,US SENATE,statewide,gen,FALSE,ROGER F. WICKER,REPUBLICAN,REPUBLICAN,547619,936215
2018,MISSISSIPPI,MS,US SENATE,statewide,gen,FALSE,DANNY BEDWELL,LIBERTARIAN,LIBERTARIAN,12981,936215
2018,MISSISSIPPI,MS,US SENATE,statewide,gen,FALSE,SHAWN O'HARA,REFORM,OTHER,6048,936215
2018,MISSISSIPPI,MS,US SENATE,statewide,gen,TRUE,CINDY HYDE-SMITH,REPUBLICAN,REPUBLICAN,486769,907588
2018,MISSISSIPPI,MS,US SENATE,statewide,gen,TRUE,MIKE ESPY,DEMOCRAT,DEMOCRAT,420819,907588
2018,MISSOURI,MO,US SENATE,statewide,gen,FALSE,JOSH HAWLEY,REPUBLICAN,REPUBLICAN,1254927,2442289
2018,MISSOURI,MO,US SENATE,statewide,gen,FALSE,CLAIRE MCCASKILL,DEMOCRAT,DEMOCRAT,1112935,2442289
2018,MISSOURI,MO,US SENATE,statewide,gen,FALSE,JAPHETH CAMPBELL,LIBERTARIAN,LIBERTARIAN,27316,2442289
2018,MISSOURI,MO,US SENATE,statewide,gen,FALSE,JO CRAIN,GREEN,OTHER,12706,2442289
2018,MISSOURI,MO,US SENATE,statewide,gen,FALSE,CRAIG O'DEAR,INDEPENDENT,OTHER,34398,2442289
2018,MISSOURI,MO,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,7,2442289
2018,MONTANA,MT,US SENATE,statewide,gen,FALSE,JON TESTER,DEMOCRAT,DEMOCRAT,253876,504384
2018,MONTANA,MT,US SENATE,statewide,gen,FALSE,RICK BRECKENRIDGE,LIBERTARIAN,LIBERTARIAN,14545,504384
2018,MONTANA,MT,US SENATE,statewide,gen,FALSE,MATT ROSENDALE,REPUBLICAN,REPUBLICAN,235963,504384
2018,NEBRASKA,NE,US SENATE,statewide,gen,FALSE,DEB FISCHER,REPUBLICAN,REPUBLICAN,403151,698883
2018,NEBRASKA,NE,US SENATE,statewide,gen,FALSE,JANE RAYBOULD,DEMOCRAT,DEMOCRAT,269917,698883
2018,NEBRASKA,NE,US SENATE,statewide,gen,FALSE,JIM SCHULTZ,LIBERTARIAN,LIBERTARIAN,25349,698883
2018,NEBRASKA,NE,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,466,698883
2018,NEVADA,NV,US SENATE,statewide,gen,FALSE,JACKY ROSEN,DEMOCRAT,DEMOCRAT,490071,972132
2018,NEVADA,NV,US SENATE,statewide,gen,FALSE,DEAN HELLER,REPUBLICAN,REPUBLICAN,441202,972132
2018,NEVADA,NV,US SENATE,statewide,gen,FALSE,NONE OF THESE CANDIDATES,NA,OTHER,15303,972132
2018,NEVADA,NV,US SENATE,statewide,gen,FALSE,BARRY MICHAELS,INDEPENDENT,OTHER,9269,972132
2018,NEVADA,NV,US SENATE,statewide,gen,FALSE,TIM HAGAN,LIBERTARIAN,LIBERTARIAN,9196,972132
2018,NEVADA,NV,US SENATE,statewide,gen,FALSE,KAMAU A. BAKARI,INDEPENDENT AMERICAN,OTHER,7091,972132
2018,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,ROBERT MENENDEZ,DEMOCRAT,DEMOCRAT,1711654,3169310
2018,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,BOB HUGIN,REPUBLICAN,REPUBLICAN,1357355,3169310
2018,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,MADELYN R. HOFFMAN,GREEN,OTHER,25150,3169310
2018,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,MURRAY SABRIN,LIBERTARIAN,LIBERTARIAN,21212,3169310
2018,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,NATALIE LYNN RIVERA,FOR THE PEOPLE,OTHER,19897,3169310
2018,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,TRICIA FLANAGAN,NEW DAY NJ,OTHER,16101,3169310
2018,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,KEVIN KIMPLE,MAKE IT SIMPLE,OTHER,9087,3169310
2018,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,HANK SCHROEDER,ECONOMIC GROWTH,OTHER,8854,3169310
2018,NEW MEXICO,NM,US SENATE,statewide,gen,FALSE,MARTIN T HEINRICH,DEMOCRAT,DEMOCRAT,376998,697012
2018,NEW MEXICO,NM,US SENATE,statewide,gen,FALSE,GARY E JOHNSON,LIBERTARIAN,LIBERTARIAN,107201,697012
2018,NEW MEXICO,NM,US SENATE,statewide,gen,FALSE,MICK RICH,REPUBLICAN,REPUBLICAN,212813,697012
2018,NEW YORK,NY,US SENATE,statewide,gen,FALSE,KIRSTEN E. GILLIBRAND,DEMOCRAT,DEMOCRAT,3755489,6055151
2018,NEW YORK,NY,US SENATE,statewide,gen,FALSE,CHELE CHIAVACCI FARLEY,REPUBLICAN,REPUBLICAN,1730439,6055151
2018,NEW YORK,NY,US SENATE,statewide,gen,FALSE,CHELE CHIAVACCI FARLEY,CONSERVATIVE,OTHER,246171,6055151
2018,NEW YORK,NY,US SENATE,statewide,gen,FALSE,KIRSTEN E. GILLIBRAND,WORKING FAMILIES,OTHER,160128,6055151
2018,NEW YORK,NY,US SENATE,statewide,gen,FALSE,KIRSTEN E. GILLIBRAND,INDEPENDENCE,OTHER,99325,6055151
2018,NEW YORK,NY,US SENATE,statewide,gen,FALSE,KIRSTEN E. GILLIBRAND,WOMEN'S EQUALITY,OTHER,41989,6055151
2018,NEW YORK,NY,US SENATE,statewide,gen,FALSE,CHELE CHIAVACCI FARLEY,REFORM,OTHER,21610,6055151
2018,NORTH DAKOTA,ND,US SENATE,statewide,gen,FALSE,KEVIN CRAMER,REPUBLICAN,REPUBLICAN,179720,326138
2018,NORTH DAKOTA,ND,US SENATE,statewide,gen,FALSE,HEIDI HEITKAMP,DEMOCRATIC-NPL,DEMOCRAT,144376,326138
2018,NORTH DAKOTA,ND,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,2042,326138
2018,OHIO,OH,US SENATE,statewide,gen,FALSE,SHERROD BROWN,DEMOCRAT,DEMOCRAT,2355923,4410898
2018,OHIO,OH,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,1012,4410898
2018,OHIO,OH,US SENATE,statewide,gen,FALSE,JIM RENACCI,REPUBLICAN,REPUBLICAN,2053963,4410898
2018,PENNSYLVANIA,PA,US SENATE,statewide,gen,FALSE,ROBERT P CASEY JR,DEMOCRAT,DEMOCRAT,2777680,4994643
2018,PENNSYLVANIA,PA,US SENATE,statewide,gen,FALSE,LOUIS J. BARLETTA,REPUBLICAN,REPUBLICAN,2134848,4994643
2018,PENNSYLVANIA,PA,US SENATE,statewide,gen,FALSE,NEAL TAYLOR GALE,GREEN,OTHER,31208,4994643
2018,PENNSYLVANIA,PA,US SENATE,statewide,gen,FALSE,DALE R KERNS JR,LIBERTARIAN,LIBERTARIAN,50907,4994643
2018,RHODE ISLAND,RI,US SENATE,statewide,gen,FALSE,SHELDON WHITEHOUSE,DEMOCRAT,DEMOCRAT,231477,376738
2018,RHODE ISLAND,RI,US SENATE,statewide,gen,FALSE,"ROBERT G. FLANDERS, JR.",REPUBLICAN,REPUBLICAN,144421,376738
2018,RHODE ISLAND,RI,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,840,376738
2018,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,MARSHA BLACKBURN,REPUBLICAN,REPUBLICAN,1227483,2243740
2018,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,PHIL BREDESEN,DEMOCRAT,DEMOCRAT,985450,2243740
2018,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,TRUDY A. AUSTIN,INDEPENDENT,OTHER,9455,2243740
2018,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,JOHN CARICO,INDEPENDENT,OTHER,3398,2243740
2018,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,DEAN HILL,INDEPENDENT,OTHER,8717,2243740
2018,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,KEVIN LEE MCCANTS,INDEPENDENT,OTHER,1927,2243740
2018,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,BRETON PHILLIPS,INDEPENDENT,OTHER,2226,2243740
2018,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,KRIS L. TODD,INDEPENDENT,OTHER,5084,2243740
2018,TEXAS,TX,US SENATE,statewide,gen,FALSE,TED CRUZ,REPUBLICAN,REPUBLICAN,4260553,8371655
2018,TEXAS,TX,US SENATE,statewide,gen,FALSE,BETO O'ROURKE,DEMOCRAT,DEMOCRAT,4045632,8371655
2018,TEXAS,TX,US SENATE,statewide,gen,FALSE,NEAL M. DIKEMAN,LIBERTARIAN,LIBERTARIAN,65470,8371655
2018,UTAH,UT,US SENATE,statewide,gen,FALSE,MITT ROMNEY,REPUBLICAN,REPUBLICAN,665215,1062845
2018,UTAH,UT,US SENATE,statewide,gen,FALSE,JENNY WILSON,DEMOCRAT,DEMOCRAT,328541,1062845
2018,UTAH,UT,US SENATE,statewide,gen,FALSE,TIM AALDERS,CONSTITUTION,OTHER,28774,1062845
2018,UTAH,UT,US SENATE,statewide,gen,FALSE,CRAIG R. BOWDEN,LIBERTARIAN,LIBERTARIAN,27607,1062845
2018,UTAH,UT,US SENATE,statewide,gen,FALSE,REED C. MCCANDLESS,INDEPENDENT AMERICAN,OTHER,12708,1062845
2018,VERMONT,VT,US SENATE,statewide,gen,FALSE,FOLASADE ADELUOLA,INDEPENDENT,OTHER,1979,272624
2018,VERMONT,VT,US SENATE,statewide,gen,FALSE,RUSSELL BESTE,INDEPENDENT,OTHER,2763,272624
2018,VERMONT,VT,US SENATE,statewide,gen,FALSE,BRUCE BUSA,INDEPENDENT,OTHER,914,272624
2018,VERMONT,VT,US SENATE,statewide,gen,FALSE,EDWARD S. GILBERT JR,INDEPENDENT,OTHER,2244,272624
2018,VERMONT,VT,US SENATE,statewide,gen,FALSE,REID KANE,LIBERTY UNION,OTHER,1171,272624
2018,VERMONT,VT,US SENATE,statewide,gen,FALSE,BRAD J. PEACOCK,INDEPENDENT,OTHER,3787,272624
2018,VERMONT,VT,US SENATE,statewide,gen,FALSE,BERNIE SANDERS,INDEPENDENT,OTHER,183529,272624
2018,VERMONT,VT,US SENATE,statewide,gen,FALSE,JON SVITAVSKY,INDEPENDENT,OTHER,1280,272624
2018,VERMONT,VT,US SENATE,statewide,gen,FALSE,LAWRENCE ZUPAN,REPUBLICAN,REPUBLICAN,74663,272624
2018,VERMONT,VT,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,294,272624
2018,VIRGINIA,VA,US SENATE,statewide,gen,FALSE,COREY A. STEWART,REPUBLICAN,REPUBLICAN,1374313,3351373
2018,VIRGINIA,VA,US SENATE,statewide,gen,FALSE,TIMOTHY M. KAINE,DEMOCRAT,DEMOCRAT,1910370,3351373
2018,VIRGINIA,VA,US SENATE,statewide,gen,FALSE,MATT J. WATERS,LIBERTARIAN,LIBERTARIAN,61565,3351373
2018,VIRGINIA,VA,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,5125,3351373
2018,WASHINGTON,WA,US SENATE,statewide,gen,FALSE,MARIA CANTWELL,DEMOCRAT,DEMOCRAT,1803364,3086168
2018,WASHINGTON,WA,US SENATE,statewide,gen,FALSE,SUSAN HUTCHISON,REPUBLICAN,REPUBLICAN,1282804,3086168
2018,WEST VIRGINIA,WV,US SENATE,statewide,gen,FALSE,JOE MANCHIN,DEMOCRAT,DEMOCRAT,288808,582911
2018,WEST VIRGINIA,WV,US SENATE,statewide,gen,FALSE,PATRICK MORRISEY,REPUBLICAN,REPUBLICAN,269872,582911
2018,WEST VIRGINIA,WV,US SENATE,statewide,gen,FALSE,RUSTY HOLLEN,LIBERTARIAN,LIBERTARIAN,24231,582911
2018,WISCONSIN,WI,US SENATE,statewide,gen,FALSE,TAMMY BALDWIN,DEMOCRAT,DEMOCRAT,1472914,2657841
2018,WISCONSIN,WI,US SENATE,statewide,gen,FALSE,LEAH VUKMIR,REPUBLICAN,REPUBLICAN,1184885,2657841
2018,WISCONSIN,WI,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,42,2657841
2018,WYOMING,WY,US SENATE,statewide,gen,FALSE,JOHN BARRASSO,REPUBLICAN,REPUBLICAN,136210,203420
2018,WYOMING,WY,US SENATE,statewide,gen,FALSE,GARY TRAUNER,DEMOCRAT,DEMOCRAT,61227,203420
2018,WYOMING,WY,US SENATE,statewide,gen,FALSE,JOSEPH PORAMBO,LIBERTARIAN,LIBERTARIAN,5658,203420
2018,WYOMING,WY,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,325,203420
2020,ALABAMA,AL,US SENATE,statewide,gen,FALSE,DOUG JONES,DEMOCRAT,DEMOCRAT,920478,2316445
2020,ALABAMA,AL,US SENATE,statewide,gen,FALSE,TOMMY TUBERVILLE,REPUBLICAN,REPUBLICAN,1392076,2316445
2020,ALABAMA,AL,US SENATE,statewide,gen,FALSE,,,OTHER,3891,2316445
2020,ALASKA,AK,US SENATE,statewide,gen,FALSE,AL GROSS,DEMOCRAT,DEMOCRAT,146068,354587
2020,ALASKA,AK,US SENATE,statewide,gen,FALSE,JOHN WAYNE HOWE,ALASKAN INDEPENDENCE PARTY,OTHER,16806,354587
2020,ALASKA,AK,US SENATE,statewide,gen,FALSE,DAN SULLIVAN,REPUBLICAN,REPUBLICAN,191112,354587
2020,ALASKA,AK,US SENATE,statewide,gen,FALSE,,,OTHER,601,354587
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,EDWARD DAVIDA,REPUBLICAN,REPUBLICAN,28,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,MARTHA MCSALLY,REPUBLICAN,REPUBLICAN,1637661,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,JOHN SCHIESS,REPUBLICAN,REPUBLICAN,92,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,DEBBIE SIMMONS,REPUBLICAN,REPUBLICAN,98,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,"PATRICK ""PAT"" THOMAS",REPUBLICAN,REPUBLICAN,29,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,"MOHAMMAD ""MIKE OBAMA"" ARIF",DEMOCRAT,DEMOCRAT,68,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,PERRY KAPADIA,DEMOCRAT,DEMOCRAT,58,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,ADAM CHILTON,DEMOCRAT,DEMOCRAT,19,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,MARK KELLY,DEMOCRAT,DEMOCRAT,1716467,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,BUZZ STEWART,DEMOCRAT,DEMOCRAT,22,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,"MATTHEW ""DOC"" DORCHESTER",LIBERTARIAN,LIBERTARIAN,379,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,CHRISTOPHER BECKETT,INDEPENDENT,OTHER,59,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,"WILLIAM ""WILL"" DECKER",INDEPENDENT,OTHER,21,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,NICHOLAS N. GLENN,INDEPENDENT REPUBLICAN PARTY,OTHER,152,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,MATTHEW HAUPT,INDEPENDENT,OTHER,37,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,BENJAMIN RODRIGUEZ,INDEPENDENT,OTHER,17,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,JOSHUA RODRIGUEZ,UNITY PARTY,OTHER,69,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,FRANK SEENZ,INDEPENDENT,OTHER,8,3355307
2020,ARIZONA,AZ,US SENATE,statewide,gen,TRUE,JIM STEVENS,NON-AFFILIATED,OTHER,23,3355307
2020,ARKANSAS,AR,US SENATE,statewide,gen,FALSE,RICKY DALE HARRINGTON JR.,LIBERTARIAN,LIBERTARIAN,399390,1193261
2020,ARKANSAS,AR,US SENATE,statewide,gen,FALSE,TOM COTTON,REPUBLICAN,REPUBLICAN,793871,1193261
2020,COLORADO,CO,US SENATE,statewide,gen,FALSE,JOHN W. HICKENLOOPER,DEMOCRAT,DEMOCRAT,1731114,3235790
2020,COLORADO,CO,US SENATE,statewide,gen,FALSE,CORY GARDNER,REPUBLICAN,REPUBLICAN,1429492,3235790
2020,COLORADO,CO,US SENATE,statewide,gen,FALSE,DANIEL DOYLE,APPROVAL VOTING PARTY,OTHER,9820,3235790
2020,COLORADO,CO,US SENATE,statewide,gen,FALSE,"STEPHAN ""SEKU"" EVANS",UNITY PARTY,OTHER,8971,3235790
2020,COLORADO,CO,US SENATE,statewide,gen,FALSE,RAYMON ANTHONY DOANE,LIBERTARIAN,LIBERTARIAN,56262,3235790
2020,COLORADO,CO,US SENATE,statewide,gen,FALSE,DANNY SKELLY,UNAFFILIATED,OTHER,55,3235790
2020,COLORADO,CO,US SENATE,statewide,gen,FALSE,BRUCE LOHMILLER,GREEN,OTHER,71,3235790
2020,COLORADO,CO,US SENATE,statewide,gen,FALSE,MICHAEL SANCHEZ,UNAFFILIATED,OTHER,5,3235790
2020,DELAWARE,DE,US SENATE,statewide,gen,FALSE,CHRISTOPHER A. COONS,DEMOCRAT,DEMOCRAT,291804,490935
2020,DELAWARE,DE,US SENATE,statewide,gen,FALSE,LAUREN WITZKE,REPUBLICAN,REPUBLICAN,186054,490935
2020,DELAWARE,DE,US SENATE,statewide,gen,FALSE,MARK W. TURLEY,INDEPENDENT PARTY OF DELAWARE,OTHER,7833,490935
2020,DELAWARE,DE,US SENATE,statewide,gen,FALSE,NADINE M. FROST,LIBERTARIAN,LIBERTARIAN,5244,490935
2020,GEORGIA,GA,US SENATE,statewide,gen,FALSE,DAVID A. PERDUE,REPUBLICAN,REPUBLICAN,2462617,4952175
2020,GEORGIA,GA,US SENATE,statewide,gen,FALSE,JON OSSOFF,DEMOCRAT,DEMOCRAT,2374519,4952175
2020,GEORGIA,GA,US SENATE,statewide,gen,FALSE,SHANE HAZEL,LIBERTARIAN,LIBERTARIAN,115039,4952175
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,AL BARTELL,INDEPENDENT,OTHER,14640,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,ALLEN BUCKLEY,INDEPENDENT,OTHER,17954,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,DOUG COLLINS,REPUBLICAN,REPUBLICAN,980454,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,JOHN FORTUIN,GREEN,OTHER,15293,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,DERRICK E. GRAYSON,REPUBLICAN,REPUBLICAN,51592,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,MICHAEL TODD GREENE,INDEPENDENT,OTHER,13293,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,ANNETTE DAVIS JACKSON,REPUBLICAN,REPUBLICAN,44335,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,DEBORAH JACKSON,DEMOCRAT,DEMOCRAT,324118,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,JAMESIA JAMES,DEMOCRAT,DEMOCRAT,94406,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,A. WAYNE JOHNSON,REPUBLICAN,REPUBLICAN,36176,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,TAMARA JOHNSON-SHEALEY,DEMOCRAT,DEMOCRAT,106767,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,MATT LIEBERMAN,DEMOCRAT,DEMOCRAT,136021,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,KELLY LOEFFLER,REPUBLICAN,REPUBLICAN,1273214,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,JOY FELICIA SLADE,DEMOCRAT,DEMOCRAT,44945,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,BRIAN SLOWINSKI,LIBERTARIAN,LIBERTARIAN,35431,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,VALENCIA STOVALL,INDEPENDENT,OTHER,13318,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,ED TARVER,DEMOCRAT,DEMOCRAT,26333,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,KANDISS TAYLOR,REPUBLICAN,REPUBLICAN,40349,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,RAPHAEL WARNOCK,DEMOCRAT,DEMOCRAT,1617035,4914361
2020,GEORGIA,GA,US SENATE,statewide,gen,TRUE,RICHARD DIEN WINFIELD,DEMOCRAT,DEMOCRAT,28687,4914361
2020,IDAHO,ID,US SENATE,statewide,gen,FALSE,NATALIE M FLEMING,INDEPENDENT,OTHER,25329,859827
2020,IDAHO,ID,US SENATE,statewide,gen,FALSE,PAULETTE JORDAN,DEMOCRAT,DEMOCRAT,285864,859827
2020,IDAHO,ID,US SENATE,statewide,gen,FALSE,JIM RISCH,REPUBLICAN,REPUBLICAN,538446,859827
2020,IDAHO,ID,US SENATE,statewide,gen,FALSE,RAY J. WRITZ,CONSTITUTION PARTY,OTHER,10188,859827
2020,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,RICHARD J. DURBIN,DEMOCRAT,DEMOCRAT,3278930,5968901
2020,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,MARK C. CURRAN JR.,REPUBLICAN,REPUBLICAN,2319870,5968901
2020,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,WILLIE L. WILSON,WILLIE WILSON PARTY,OTHER,237699,5968901
2020,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,DANNY MALOUF ,LIBERTARIAN,LIBERTARIAN,75673,5968901
2020,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,DAVID F. BLACK,GREEN,OTHER,56711,5968901
2020,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,KEVIN KEELY,,OTHER,10,5968901
2020,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,LOWELL MARTIN SEIDA,,OTHER,6,5968901
2020,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,ALBERT A. SCHAAL,,OTHER,2,5968901
2020,IOWA,IA,US SENATE,statewide,gen,FALSE,JONI ERNST,REPUBLICAN,REPUBLICAN,864997,1700130
2020,IOWA,IA,US SENATE,statewide,gen,FALSE,THERESA GREENFIELD,DEMOCRAT,DEMOCRAT,754859,1700130
2020,IOWA,IA,US SENATE,statewide,gen,FALSE,RICK STEWART,LIBERTARIAN,LIBERTARIAN,36961,1700130
2020,IOWA,IA,US SENATE,statewide,gen,FALSE,SUZANNE HERZOG,,OTHER,13800,1700130
2020,IOWA,IA,US SENATE,statewide,gen,FALSE,,,OTHER,1211,1700130
2020,IOWA,IA,US SENATE,statewide,gen,FALSE,UNDER VOTES,,OTHER,27438,1700130
2020,IOWA,IA,US SENATE,statewide,gen,FALSE,OVER VOTES,,OTHER,864,1700130
2020,KANSAS,KS,US SENATE,statewide,gen,FALSE,ROGER MARSHALL,REPUBLICAN,REPUBLICAN,727962,1367755
2020,KANSAS,KS,US SENATE,statewide,gen,FALSE,BARBARA BOLLIER,DEMOCRAT,DEMOCRAT,571530,1367755
2020,KANSAS,KS,US SENATE,statewide,gen,FALSE,JASON BUCKLEY,LIBERTARIAN,LIBERTARIAN,68263,1367755
2020,KENTUCKY,KY,US SENATE,statewide,gen,FALSE,MITCH MCCONNELL,REPUBLICAN,REPUBLICAN,1233315,2135057
2020,KENTUCKY,KY,US SENATE,statewide,gen,FALSE,AMY MCGRATH,DEMOCRAT,DEMOCRAT,816257,2135057
2020,KENTUCKY,KY,US SENATE,statewide,gen,FALSE,BRAD BARRON,LIBERTARIAN,LIBERTARIAN,85386,2135057
2020,KENTUCKY,KY,US SENATE,statewide,gen,FALSE,PAUL JOHN FRANGEDAKIS,,OTHER,70,2135057
2020,KENTUCKY,KY,US SENATE,statewide,gen,FALSE,DANIEL COBBLE,,OTHER,18,2135057
2020,KENTUCKY,KY,US SENATE,statewide,gen,FALSE,RANDALL LEE TEEGARGEN,,OTHER,9,2135057
2020,KENTUCKY,KY,US SENATE,statewide,gen,FALSE,DEMETRA WYSINGER,,OTHER,1,2135057
2020,KENTUCKY,KY,US SENATE,statewide,gen,FALSE,HAROLD H. FITZPATRICK,,OTHER,1,2135057
2020,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,BERYL BILLIOT,UNAFFILIATED,OTHER,17362,2071543
2020,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,JOHN PAUL BOURGEOIS,UNAFFILIATED,OTHER,16518,2071543
2020,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,"""BILL"" CASSIDY",REPUBLICAN,REPUBLICAN,1228908,2071543
2020,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,RENO JEAN DARET III,UNAFFILIATED,OTHER,3954,2071543
2020,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,"DERRICK ""CHAMP"" EDWARDS",DEMOCRAT,DEMOCRAT,229814,2071543
2020,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,"""XAN"" JOHN",OTHER,OTHER,2813,2071543
2020,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,DAVID DREW KNIGHT,DEMOCRAT,DEMOCRAT,36962,2071543
2020,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,"M.V. ""VINNY"" MENDOZA",INDEPENDENT,OTHER,7811,2071543
2020,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,JAMAR MONTGOMERY,UNAFFILIATED,OTHER,5804,2071543
2020,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,DUSTIN MURPHY,REPUBLICAN,REPUBLICAN,38383,2071543
2020,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,ADRIAN PERKINS,DEMOCRAT,DEMOCRAT,394049,2071543
2020,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,ANTOINE PIERCE,DEMOCRAT,DEMOCRAT,55710,2071543
2020,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,MELINDA MARY PRICE,OTHER,OTHER,7680,2071543
2020,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,AARON C. SIGLER,LIBERTARIAN,LIBERTARIAN,11321,2071543
2020,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,PETER WENSTRUP,DEMOCRAT,DEMOCRAT,14454,2071543
2020,MAINE,ME,US SENATE,statewide,gen,FALSE,SUSAN MARGARET COLLINS,REPUBLICAN,REPUBLICAN,417645,828305
2020,MAINE,ME,US SENATE,statewide,gen,FALSE,SARA I. GIDEON,DEMOCRAT,DEMOCRAT,347223,828305
2020,MAINE,ME,US SENATE,statewide,gen,FALSE,MAX PATRICK LINN,INDEPENDENT,OTHER,13508,828305
